OBJECTID,GlobalID,Uniq_Id,State_Code,District_C,Tehsil_Cod,Block_Code,Village_Co,LGD_Code,Built_Up_A,Village_Na,Area_Desc,Name,Owner_Name,Property_I,Property_C,Area_Sqm,Roof_type,No_Floors,Remarks,Adl_Info,SHAPE_Leng,SHAPE_Area,GP_Code,GP_Name
"52390",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,9.83786452932,"1","1",,,17.25208589400,12.79444543480,"63317",KALONDA
"52391",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,33.05998523070,"1","1",,,27.89371672020,42.99554488200,"63317",KALONDA
"52392",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,9.22536115312,"1","1",,,19.88796800940,11.99785313800,"63317",KALONDA
"52393",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,46.56581776950,"1","1",,,36.56860813880,60.56023485300,"63317",KALONDA
"52394",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,16.56393252550,"1","1",,,18.84808789570,21.54188832390,"63317",KALONDA
"52395",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,21.16411369560,"1","1",,,21.95483434090,27.52451059490,"63317",KALONDA
"52396",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,64.73109110890,"1","1",,,44.43896046960,84.18464780590,"63317",KALONDA
"52397",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,57.26983407630,"1","1",,,34.58589938550,74.48121613870,"63317",KALONDA
"52398",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,101.81536656000,"1","1",,,52.05708147900,132.41392320100,"63317",KALONDA
"52399",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,115.65629384300,"1","1",,,53.28875317170,150.41419704200,"63317",KALONDA
"52400",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,8.54790835076,"1","1",,,13.55328471820,11.11675121180,"63317",KALONDA
"52401",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,168.17781299100,"1","1",,,70.14602736880,218.71955837100,"63317",KALONDA
"52402",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,100.69558264700,"1","1",,,61.78424347980,130.95696622300,"63317",KALONDA
"52403",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,73.98249631250,"1","1",,,42.80300982560,96.21574889900,"63317",KALONDA
"52404",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.88715460310,"1","1",,,9.37295640794,5.05533157589,"63317",KALONDA
"52405",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.77597571690,"1","1",,,8.89416028311,4.91073957357,"63317",KALONDA
"52406",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,71.61310011900,"1","1",,,42.38433704090,93.13418797660,"63317",KALONDA
"52407",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,35.32927944730,"1","1",,,28.68082299610,45.94628468360,"63317",KALONDA
"52408",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,31.85886811220,"1","1",,,26.91989557090,41.43293543240,"63317",KALONDA
"52409",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.54303220308,"1","1",,,8.60030738234,4.60777025662,"63317",KALONDA
"52410",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,83.48160832160,"1","1",,,43.70782856100,108.56928883000,"63317",KALONDA
"52411",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,41.47239147700,"1","1",,,32.70681908710,53.93560363050,"63317",KALONDA
"52412",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,67.96976792660,"1","1",,,38.02052894950,88.39583618880,"63317",KALONDA
"52413",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,33.94058170610,"1","1",,,30.55991265760,44.14034388930,"63317",KALONDA
"52414",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,55.31258196820,"1","1",,,38.59569485130,71.93506035480,"63317",KALONDA
"52415",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,24.79604283610,"1","1",,,22.78963015290,32.24765948360,"63317",KALONDA
"52416",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,26.03526542550,"4","1",,,23.64058731110,33.85921008050,"63317",KALONDA
"52417",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,18.08805050070,"1","1",,,19.88214219940,23.52376723940,"63317",KALONDA
"52418",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,25.63213287340,"1","1",,,23.26763528260,33.33510497980,"63317",KALONDA
"52419",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,22.33569552630,"1","1",,,25.20909800460,29.04804423080,"63317",KALONDA
"52420",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,5.17060690420,"1","1",,,10.70213784090,6.72448180667,"63317",KALONDA
"52421",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,33.98894624770,"1","1",,,29.08185806380,44.20341112210,"63317",KALONDA
"52422",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,48.20695367830,"1","1",,,34.09013268440,62.69435187690,"63317",KALONDA
"52423",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,75.80757273290,"1","1",,,50.06981429940,98.58949756790,"63317",KALONDA
"52424",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.22634360082,"1","1",,,9.41291842431,5.49646316967,"63317",KALONDA
"52425",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,62.70051586080,"1","1",,,36.43329957200,81.54352427320,"63317",KALONDA
"52426",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,67.14051821770,"1","1",,,38.86212631610,87.31770434160,"63317",KALONDA
"52427",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,101.10105847200,"1","1",,,50.89542085870,131.48431274700,"63317",KALONDA
"52428",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.49141084324,"1","1",,,10.00631177800,5.84117494078,"63317",KALONDA
"52429",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,40.16308994830,"1","1",,,29.17118947650,52.23301803250,"63317",KALONDA
"52430",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,40.29423911710,"1","2",,,31.41436493520,52.40347732970,"63317",KALONDA
"52431",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,34.24321515960,"1","1",,,27.32327611130,44.53402167100,"63317",KALONDA
"52432",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,94.74499623960,"1","1",,,47.34115675110,123.21800824600,"63317",KALONDA
"52433",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,102.43609061500,"1","1",,,52.51459210720,133.22037992400,"63317",KALONDA
"52434",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,36.59387480500,"1","1",,,27.62657978000,47.59110738810,"63317",KALONDA
"52435",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,16.84014752670,"1","2",,,18.86439480840,21.90098325240,"63317",KALONDA
"52436",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,31.06717430130,"1","1",,,28.20434503410,40.40365636870,"63317",KALONDA
"52437",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,44.23993897350,"1","1",,,38.34412782720,57.53527627680,"63317",KALONDA
"52438",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,6.79741541599,"1","1",,,12.80676712690,8.84021059893,"63317",KALONDA
"52439",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,11.16323212940,"1","1",,,15.31235404170,14.51799272680,"63317",KALONDA
"52440",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,51.60855057580,"1","1",,,35.67179805840,67.11797116080,"63317",KALONDA
"52441",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.66715671028,"1","1",,,9.99825069499,6.06971966484,"63317",KALONDA
"52442",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,76.46908338620,"1","1",,,42.69026724890,99.44934721040,"63317",KALONDA
"52443",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,69.39898924770,"1","1",,,38.21248730170,90.25465820010,"63317",KALONDA
"52444",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,29.12309390590,"1","1",,,26.97446368860,37.87499555910,"63317",KALONDA
"52445",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,34.16608976340,"1","1",,,30.21475805440,44.43351562810,"63317",KALONDA
"52446",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,49.82692021180,"1","1",,,34.46295225030,64.80074360810,"63317",KALONDA
"52447",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,5.42196558705,"1","1",,,10.78616568480,7.05135055507,"63317",KALONDA
"52448",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,82.98591502060,"1","1",,,44.14542607600,107.92441670200,"63317",KALONDA
"52449",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,2.38126212328,"3","1",,,7.23244619808,3.09686212629,"63317",KALONDA
"52450",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,161.75927109600,"1","1",,,63.08678580230,210.37938930100,"63317",KALONDA
"52451",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,66.40028021260,"1","2",,,37.70413066540,86.35814280340,"63317",KALONDA
"52452",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,18.65614831580,"1","1",,,19.86213141070,24.26369662170,"63317",KALONDA
"52453",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,65.96515225200,"1","1",,,49.21948481910,85.79240058060,"63317",KALONDA
"52454",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,5.40328645460,"1","1",,,13.03664337620,7.02737458920,"63317",KALONDA
"52455",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,23.19386948310,"3","1",,,31.56138464240,30.16532477980,"63317",KALONDA
"52456",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,80.17138969690,"1","1",,,44.81447483790,104.26858966600,"63317",KALONDA
"52457",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,80.53433078670,"1","1",,,45.02936268180,104.74058837300,"63317",KALONDA
"52458",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,6.02962126957,"1","1",,,11.21340706450,7.84194564337,"63317",KALONDA
"52459",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,18.72079649640,"4","1",,,20.13560362370,24.34768533770,"63317",KALONDA
"52460",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.92394332831,"1","1",,,10.54525917810,6.40392706242,"63317",KALONDA
"52461",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,18.47271659900,"1","1",,,19.90725896490,24.02509465360,"63317",KALONDA
"52462",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,22.38370759540,"1","1",,,21.67754858680,29.11154949090,"63317",KALONDA
"52463",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,79.84910757400,"1","1",,,41.14905785610,103.84922791100,"63317",KALONDA
"52464",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,8.24395204365,"1","1",,,13.60556392150,10.72180370740,"63317",KALONDA
"52465",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,6.81239367876,"1","1",,,12.20790653770,8.85996560052,"63317",KALONDA
"52466",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,18.02432497980,"2","1",,,23.46143983750,23.44187115230,"63317",KALONDA
"52467",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,76.95078514010,"1","1",,,40.54747913350,100.07966625700,"63317",KALONDA
"52468",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,52.18038129880,"1","1",,,39.22833874000,67.86384890110,"63317",KALONDA
"52469",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,21.37189766980,"4","1",,,21.50471086740,27.79546914860,"63317",KALONDA
"52470",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,21.13263318690,"3","1",,,21.29954471560,27.48426851000,"63317",KALONDA
"52471",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,20.71699857240,"1","1",,,21.18630232750,26.94373331390,"63317",KALONDA
"52472",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,2.06511282029,"1","1",,,6.55603950218,2.68584165416,"63317",KALONDA
"52473",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,51.05347559750,"1","1",,,33.31473986160,66.39916448990,"63317",KALONDA
"52474",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,51.20332082060,"1","1",,,33.09577504710,66.59400119490,"63317",KALONDA
"52475",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,15.38311376410,"1","1",,,17.95105030930,20.00702591000,"63317",KALONDA
"52476",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,45.77426310980,"1","1",,,33.41191097460,59.53355583470,"63317",KALONDA
"52477",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","8",Kalonda,,,,,,28.25276566140,"1","1",,,26.45530814430,36.74538106350,"63317",KALONDA
"52478",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","8",Kalonda,,,,,,13.65664597340,"1","1",,,16.91712461400,17.76174356160,"63317",KALONDA
"52479",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,20.08312342730,"1","1",,,20.54763580890,26.12028673320,"63317",KALONDA
"52480",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,19.12076404420,"4","1",,,20.21716368330,24.86848107920,"63317",KALONDA
"52481",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,5.65544516757,"1","1",,,10.88749055570,7.35550972659,"63317",KALONDA
"52482",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,29.82534644430,"1","1",,,34.34330282110,38.79102259580,"63317",KALONDA
"52483",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,35.06932306870,"1","2",,,31.04609695800,45.61141991390,"63317",KALONDA
"52484",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,156.39839181900,"1","1",,,91.58427819160,203.41315391200,"63317",KALONDA
"52485",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,34.00851256750,"1","1",,,28.64464145830,44.23183307900,"63317",KALONDA
"52486",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,23.51427031400,"1","2",,,22.26200788610,30.58290845640,"63317",KALONDA
"52487",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,19.61280504040,"1","1",,,20.56312948160,25.50865890610,"63317",KALONDA
"52488",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,35.47546096300,"1","1",,,32.66647467510,46.13996809750,"63317",KALONDA
"52489",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,12.28563469840,"1","2",,,16.07286941440,15.97890157910,"63317",KALONDA
"52490",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,74.72288341870,"1","1",,,48.53159065710,97.18558325520,"63317",KALONDA
"52491",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,45.62711362050,"1","1",,,34.14777310580,59.34344763370,"63317",KALONDA
"52492",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.63128481845,"1","1",,,8.97113006261,4.72290811328,"63317",KALONDA
"52493",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,43.29233135900,"1","1",,,30.59544134760,56.30668254570,"63317",KALONDA
"52494",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,44.11954858220,"1","1",,,30.55751516450,57.38252973510,"63317",KALONDA
"52495",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,32.31674953390,"1","2",,,27.90878798270,42.03163709480,"63317",KALONDA
"52496",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,39.98949049860,"1","1",,,36.11214282900,52.01088067670,"63317",KALONDA
"52497",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,55.61469360010,"1","1",,,34.95585202600,72.33361702090,"63317",KALONDA
"52498",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,17.79202786820,"1","1",,,19.37864702810,23.14065949870,"63317",KALONDA
"52499",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,116.56909425400,"1","1",,,51.61557706940,151.61233315900,"63317",KALONDA
"52500",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,54.00961258540,"1","1",,,34.06490088380,70.24597989920,"63317",KALONDA
"52501",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,54.02220569640,"1","1",,,34.16112018100,70.26232174750,"63317",KALONDA
"52502",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,46.97893838410,"1","1",,,32.11340868440,61.10159784850,"63317",KALONDA
"52503",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,42.70009076120,"1","1",,,30.35506035800,55.53632406520,"63317",KALONDA
"52504",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,111.31307702700,"1","1",,,59.43607690120,144.77554964900,"63317",KALONDA
"52505",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,18.74382203930,"1","1",,,19.86891485390,24.37851297540,"63317",KALONDA
"52506",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,12.80373981420,"4","1",,,16.79229035090,16.65278838800,"63317",KALONDA
"52507",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,15.79505402930,"1","1",,,18.65431649300,20.54330618520,"63317",KALONDA
"52508",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,32.58971592200,"3","1",,,27.57720444090,42.38678127020,"63317",KALONDA
"52509",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,1.24615256718,"1","1",,,5.10745952117,1.62076811542,"63317",KALONDA
"52510",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,1.91833782880,"1","1",,,6.32130855856,2.49502371395,"63317",KALONDA
"52511",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,5.53150508411,"3","1",,,10.85913125980,7.19439112902,"63317",KALONDA
"52512",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,10.74808845570,"4","0",,,14.98440981520,13.97922296530,"63317",KALONDA
"52513",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.19398034448,"1","1",,,9.64935917663,5.45478579580,"63317",KALONDA
"52514",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,44.70038108730,"1","1",,,31.09908110940,58.13791195250,"63317",KALONDA
"52515",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,70.25360901520,"1","1",,,38.89186793350,91.37254817280,"63317",KALONDA
"52516",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,67.53743742890,"1","1",,,37.83818210920,87.83994128490,"63317",KALONDA
"52517",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,32.01813666660,"1","2",,,28.66399651830,41.64314748300,"63317",KALONDA
"52518",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,30.27230198900,"1","1",,,30.86331798580,39.37252690960,"63317",KALONDA
"52519",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,18.45100757990,"1","2",,,19.60497713680,23.99758452610,"63317",KALONDA
"52520",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,7.98674510901,"1","1",,,14.96450393300,10.38765311800,"63317",KALONDA
"52521",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,3.83062316869,"1","1",,,9.26460540029,4.98214837903,"63317",KALONDA
"52522",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,4.23651009554,"1","1",,,9.42326267979,5.51004366821,"63317",KALONDA
"52523",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,7.59288953329,"1","1",,,12.62754793110,9.87540507706,"63317",KALONDA
"52524",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,61.22504090150,"1","1",,,42.39223456180,79.62991538570,"63317",KALONDA
"52525",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,34.06506775950,"1","1",,,28.67814282490,44.30554454320,"63317",KALONDA
"52526",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,5.45144676085,"1","1",,,10.72716525060,7.09023043480,"63317",KALONDA
"52527",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,6.17592664893,"1","1",,,11.45865785630,8.03249285683,"63317",KALONDA
"52528",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,78.98637374920,"1","1",,,40.57663990230,102.73070590100,"63317",KALONDA
"52529",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,67.19474469700,"1","1",,,53.85544125510,87.39428690430,"63317",KALONDA
"52530",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,15.61978552000,"1","1",,,21.23651014790,20.31521215470,"63317",KALONDA
"52531",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,57.83156509950,"1","1",,,39.04929092910,75.21582528680,"63317",KALONDA
"52532",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,128.28396988100,"1","1",,,55.14415208500,166.84617273200,"63317",KALONDA
"52533",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,2.92726849321,"1","1",,,7.82576823962,3.80720661571,"63317",KALONDA
"52534",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,9.75853289566,"4","1",,,14.52704197680,12.69197959790,"63317",KALONDA
"52535",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,21.28676231160,"4","1",,,22.12625587910,27.68570180510,"63317",KALONDA
"52536",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,24.43721044090,"1","1",,,23.21522462600,31.78318318800,"63317",KALONDA
"52537",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,23.71965021640,"1","1",,,24.28277724120,30.85002000050,"63317",KALONDA
"52538",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","8",Kalonda,,,,,,216.92993201700,"1","1",,,70.86610397710,282.13940518400,"63317",KALONDA
"52539",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","8",Kalonda,,,,,,162.38244958500,"1","1",,,62.04994607630,211.19431553900,"63317",KALONDA
"52540",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,12.50718288260,"1","1",,,16.14569885860,16.26681947150,"63317",KALONDA
"52541",{00000000-0000-0000-0000-000000000000},,"9","144","742","1126","120196","120196","1",Kalonda,,,,,,8.24363670045,"1","1",,,13.63161979730,10.72174136870,"63317",KALONDA
